Matches,MatchesSplit
EL,ANSAR AL-DINE
EL,JAMA'AT NUSRAT AL-ISLAM WAL-MUSLIMIN
EL,HURRAS AL-DIN
EL,Mahfouz Ould AL-WALID
BANK,"IS BANK, AO"
BANK,"IS BANK, AO"
DE,JUAREZ CARTEL
DE,LA OFICINA DE ENVIGADO
DE,LA TIENDA DE MINGO
NO,ALMACEN FUTURO NO. 1
DE,INDUSTRIAS DEL ESPIRITU SANTO S.A.
NO,CONSTELLO NO 1 CORPORATION
CO,ACTEAM LOGISTICS LTD.
CO,Asjay and Co. Nig. Ltd.
BANK,"IS BANK, AO"
HOME,HIZBUL MUJAHIDEEN
VICTORIA,Cuba
VICTORIA,LADY RANIA
INDIA,FESCO MAGADAN
MERCHANT,MELLI BANK PLC
MERCHANT,EXPORT DEVELOPMENT BANK OF IRAN
HOME,HARAKAT UL-MUJAHIDEEN
BANK,"IS BANK, AO"
BANK,"IS BANK, AO"
HOME,HIZBUL MUJAHIDEEN
VICTORIA,Cuba
VICTORIA,LADY RANIA
INDIA,FESCO MAGADAN
MERCHANT,MELLI BANK PLC
MERCHANT,EXPORT DEVELOPMENT BANK OF IRAN
HOME,HARAKAT UL-MUJAHIDEEN
BANK,"IS BANK, AO"
BANK,"IS BANK, AO"
RAS,IRAN
RAS,Iran
HDS,DHAMAT HOUMET DAAWA SALAFIA
COMMERCIAL,Nile Commercial Bank
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT STOCK COMPANY BANK FINANCIAL CORPORATION OTKRITIE
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT-STOCK COMPANY COMMERCIAL BANK 'SPUTNIK'
RAS,AL RAS GATE GENERAL TRADING
HOME,HIZBUL MUJAHIDEEN
VICTORIA,Cuba
VICTORIA,LADY RANIA
INDIA,FESCO MAGADAN
MERCHANT,MELLI BANK PLC
MERCHANT,EXPORT DEVELOPMENT BANK OF IRAN
HOME,HARAKAT UL-MUJAHIDEEN
BANK,"IS BANK, AO"
BANK,"IS BANK, AO"
CREDIT BANK PLC,WESTERN CREDIT BANK LLC
CREDIT BANK PLC,JOINT-STOCK COMPANY COMMERCIAL BANK NORTH CREDIT
CREDIT BANK PLC,CHEIL CREDIT BANK
CREDIT BANK PLC,JOINT-STOCK COMPANY COMMERCIAL BANK NORTH CREDIT
CREDIT BANK PLC,POPULAR CREDIT BANK
CREDIT BANK PLC,DAEDONG CREDIT BANK
CREDIT BANK PLC,TANCHON COMMERCIAL BANK
CREDIT BANK PLC,CHEIL CREDIT BANK
CREDIT BANK PLC,CREDIT BANK OF THE AMERICAS INC
JAT,JEMMAH ANSHORUT TAUHID
OFFSHORE,PETRAQ OFFSHORE LTD
OFFSHORE,STARS COMMUNICATIONS OFFSHORE SAL
OFFSHORE,SALASKO OFFSHORE S.A.L.
OFFSHORE,MEHDI OFFSHORE AND SHIP MANAGEMENT PTE LTD
OFFSHORE,SERPICO OFFSHORE SARL
OFFSHORE,BS COMPANY OFFSHORE
OFFSHORE,INTER ALIMENT SAL OFF-SHORE
OFFSHORE,ASCOT OFFSHORE NIGERIA LTD
JAT,JEMMAH ANSHORUT TAUHID
OFFSHORE,PETRAQ OFFSHORE LTD
OFFSHORE,STARS COMMUNICATIONS OFFSHORE SAL
OFFSHORE,SALASKO OFFSHORE S.A.L.
OFFSHORE,MEHDI OFFSHORE AND SHIP MANAGEMENT PTE LTD
OFFSHORE,SERPICO OFFSHORE SARL
OFFSHORE,BS COMPANY OFFSHORE
OFFSHORE,INTER ALIMENT SAL OFF-SHORE
OFFSHORE,ASCOT OFFSHORE NIGERIA LTD
AFRICA,AFRICA REMITTANCE COMPANY LLC
AFRICA,AICO Africa Limited
NEW,NEW REGENT
IS,ISIS-BANGLADESH
IS,ISIS-BANGLADESH
AFRICA,BANCO VTB AFRICA SA
BANK,SAVING BANK
AFRICA,Holland Africa Trading Limited
NEW,ARAB BANK PLC
COMMERCIAL,Nile Commercial Bank
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT STOCK COMPANY BANK FINANCIAL CORPORATION OTKRITIE
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT-STOCK COMPANY COMMERCIAL BANK 'SPUTNIK'
SOUTH,HUAWEI CLOUD SOUTH AFRICA
SOUTH,HUAWEI TECHNOLOGIES SOUTH AFRICA PTY LTD.
SOUTH,SOUTH HILL 5
SOUTH,AL-AQSA FOUNDATION
BUSINESS,BUSINESS DIVERSITY LIMITED
BUSINESS,BUSINESS-FINANCE LIMITED LIABILITY COMPANY
BUSINESS,JOINT STOCK COMPANY BUSINESS ENVIRONMENT
BUSINESS,THE BUSINESS CENTRE LTD.
NORTH,NORTH DRILLING COMPANY
BUSINESS,HUI TONG BUSINESS LTD.
BUSINESS,COSAILING BUSINESS TRADING COMPANY LIMITED
BUSINESS,"SHENZHEN SMARTCOM BUSINESS CO., LTD."
BUSINESS,ADJUSTMENT BUSINESS CORP
COMMERCIAL,Nile Commercial Bank
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT STOCK COMPANY BANK FINANCIAL CORPORATION OTKRITIE
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT-STOCK COMPANY COMMERCIAL BANK 'SPUTNIK'
SOUTH,HUAWEI CLOUD SOUTH AFRICA
SOUTH,HUAWEI TECHNOLOGIES SOUTH AFRICA PTY LTD.
SOUTH,SOUTH HILL 5
SOUTH,AL-AQSA FOUNDATION
TRADE,Hydrahead Trade Services
TRADE,Infotech Trade Services Limited
A,A.C. Holdings Inc.
TO,GOLD STAR 3
TO,SEGUNDA MARQUETALIA
SERVICES,IDT PAYMENT SERVICES INC
SERVICES,UNIFIED PAYMENT SERVICES LTD
TO,SEGUNDA MARQUETALIA
A,AC INTERNATIONAL
VICTORIA,Cuba
VICTORIA,LADY RANIA
ATLANTIC,ATLANTIC
IN,JIN HYE
PARTY,HIZBALLAH
NIGERIA,Hardel & Enic (Nigeria)
TO,SAM MA 2
TO,VICTORY 2
SECOND,SECOND ECONOMIC COMMITTEE
CONGOISLAMIC STATE OF IRAQ AND SYRIA,DEMOCRATIC REPUBLIC OF THE CONGO
COMMERCIAL,Nile Commercial Bank
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT STOCK COMPANY BANK FINANCIAL CORPORATION OTKRITIE
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT-STOCK COMPANY COMMERCIAL BANK 'SPUTNIK'
COMMERCIAL,EUROPAISCH-IRANISCHE HANDELSBANK AG
COMMERCIAL,EUROPAISCH-IRANISCHE HANDELSBANK AG
HOUSE,HOE RYONG
AFRICA,AFRICA REMITTANCE COMPANY LLC
AFRICA,AICO Africa Limited
UNITED,VTB BANK GEORGIA JOINT STOCK COMPANY
TO,YU JONG 2
AFRICA,BANCO VTB AFRICA SA
BANK,SAVING BANK
AFRICA,Holland Africa Trading Limited
VALUE,CHONG BONG
TO,YU SON
AFRICA,AFRICA REMITTANCE COMPANY LLC
AFRICA,AICO Africa Limited
BANK,STATE CORPORATION BANK FOR DEVELOPMENT AND FOREIGN ECONOMIC AFFAIRS VNESHECONOMBANK
UNITED,VTB BANK GEORGIA JOINT STOCK COMPANY
AFRICA,BANCO VTB AFRICA SA
MOVEMENT,KAHANE CHAI
AFRICA,Holland Africa Trading Limited
BANK,"IS BANK, AO"
BANK,VTB BANK PUBLIC JOINT STOCK COMPANY
TRADE,Hydrahead Trade Services
TRADE,Infotech Trade Services Limited
BANK,STATE CORPORATION BANK FOR DEVELOPMENT AND FOREIGN ECONOMIC AFFAIRS VNESHECONOMBANK
BANK,BANK TORGOVOY KAPITAL ZAO
BANK,AYANDEH BANK
SENDA,SEGUNDA MARQUETALIA
AT,BLENDER.IO
BANK,"IS BANK, AO"
SENDA,SEGUNDA MARQUETALIA
IRA,IRAN
IRA,Iran
AHMED,Mohamed Mohamed Abdullah AL-AHDAL
BANK,KHAVARMIANEH BANK
AHMED,Zaini ZAKARIA
BANK,"IS BANK, AO"
"KABIRU OLUWASEUN MOHAMMED,44B,",Mohammed BENHAMMEDI
"KABIRU OLUWASEUN MOHAMMED,44B,",Abdulbaqi Mohammed KHALED
"KABIRU OLUWASEUN MOHAMMED,44B,",Abd Al-Rahman AL-FAQIH
AL-NOUR,Dr Ayman AL ZAWAHIRI
AL-NOUR,Aschraf AL-DAGMA
AL-NOUR,Mohammed NUR
DE,JUAREZ CARTEL
AL-NOUR,AL NOUR RADIO
CITIC INDUSTRIAL BANK,INDUSTRIAL BANK
AL-NOUR,NOUR HOLDING SAL
AL-NOUR,ASBAT AL-ANSAR
CITIC INDUSTRIAL BANK,INDUSTRIAL BANK INC
ATLANTIC,ATLANTIC
SOUTH,HUAWEI CLOUD SOUTH AFRICA
SOUTH,HUAWEI TECHNOLOGIES SOUTH AFRICA PTY LTD.
BANK,BANK TORGOVOY KAPITAL ZAO
BANK,BANCO CORPORATIVO SA
BANK,HAVIN BANK LIMITED
SOUTH,SOUTH HILL 5
BANK,"IS BANK, AO"
SOUTH,AL-AQSA FOUNDATION
AHMED,Mohamed Mohamed Abdullah AL-AHDAL
GEORGE,Murad MARGOSHVILI
AHMED,Zaini ZAKARIA
AJAYI,Josephine A. Ajayi
BANK,KUMGANG BANK
BANK,KHAVARMIANEH BANK
BANK,SAVING BANK
SCOTT,SYRIAN COMPANY FOR OIL TRANSPORT
BANK,"IS BANK, AO"
COMMERCIAL,Nile Commercial Bank
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT STOCK COMPANY BANK FINANCIAL CORPORATION OTKRITIE
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT-STOCK COMPANY COMMERCIAL BANK 'SPUTNIK'
SOUTH,HUAWEI CLOUD SOUTH AFRICA
SOUTH,HUAWEI TECHNOLOGIES SOUTH AFRICA PTY LTD.
SOUTH,SOUTH HILL 5
SOUTH,AL-AQSA FOUNDATION
AL,Bilal BIN MARWAN
RIYADH,Muhammad Jamal 'Abd-al Rahim Ahmad AL-KASHIF
SAUDI,ISIL-SAUDI ARABIA
COMMERCIAL,Nile Commercial Bank
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT STOCK COMPANY BANK FINANCIAL CORPORATION OTKRITIE
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT-STOCK COMPANY COMMERCIAL BANK 'SPUTNIK'
SAUDI,ISIL-SAUDI ARABIA
COMMERCIAL,Nile Commercial Bank
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT STOCK COMPANY BANK FINANCIAL CORPORATION OTKRITIE
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT-STOCK COMPANY COMMERCIAL BANK 'SPUTNIK'
BANK,BANK TORGOVOY KAPITAL ZAO
BANK,PARSIAN BANK
TEAM,ITSEC TEAM
FOR,STATE CORPORATION BANK FOR DEVELOPMENT AND FOREIGN ECONOMIC AFFAIRS VNESHECONOMBANK
COMMERCIAL,Nile Commercial Bank
DE,HIZBALLAH
DE,JUAREZ CARTEL
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT STOCK COMPANY BANK FINANCIAL CORPORATION OTKRITIE
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT-STOCK COMPANY COMMERCIAL BANK 'SPUTNIK'
COMMERCIAL,EUROPAISCH-IRANISCHE HANDELSBANK AG
COMMERCIAL,EUROPAISCH-IRANISCHE HANDELSBANK AG
COMMERCIAL,Nile Commercial Bank
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT STOCK COMPANY BANK FINANCIAL CORPORATION OTKRITIE
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT-STOCK COMPANY COMMERCIAL BANK 'SPUTNIK'
SOUTH,HUAWEI CLOUD SOUTH AFRICA
SOUTH,HUAWEI TECHNOLOGIES SOUTH AFRICA PTY LTD.
SOUTH,SOUTH HILL 5
SOUTH,AL-AQSA FOUNDATION
AHMED,Mohamed Mohamed Abdullah AL-AHDAL
AHMED,Zaini ZAKARIA
CE,DEFENSE TECHNOLOGY AND SCIENCE RESEARCH CENTER
GOODS,HIZBALLAH
BANK,KHAVARMIANEH BANK
CO,ACTEAM LOGISTICS LTD.
INDUSTRIAL,"DANDONG DONGYUAN INDUSTRIAL CO., LTD."
CO,Asjay and Co. Nig. Ltd.
BANK,"IS BANK, AO"
AHMED,Mohamed Mohamed Abdullah AL-AHDAL
AHMED,Zaini ZAKARIA
CE,DEFENSE TECHNOLOGY AND SCIENCE RESEARCH CENTER
GOODS,HIZBALLAH
BANK,KHAVARMIANEH BANK
CO,ACTEAM LOGISTICS LTD.
INDUSTRIAL,"DANDONG DONGYUAN INDUSTRIAL CO., LTD."
CO,Asjay and Co. Nig. Ltd.
BANK,"IS BANK, AO"
AHMED,Mohamed Mohamed Abdullah AL-AHDAL
AHMED,Zaini ZAKARIA
NO,ALMACEN FUTURO NO. 1
GOODS,HIZBALLAH
BANK,KHAVARMIANEH BANK
ROAD,OLD ROAD CENTRAL BUREAU
NO,CONSTELLO NO 1 CORPORATION
HONG,HONG KONG INTERTRADE COMPANY
BANK,"IS BANK, AO"
AHMED,Mohamed Mohamed Abdullah AL-AHDAL
TIC,ORGANIZATION FOR TECHNOLOGICAL INDUSTRIES
AHMED,Zaini ZAKARIA
VE,MULTIMAT IC VE DIS TICARET PAZARLAMA LIMITED SIRKETI
LTD,AL FAY COMPANY
GOODS,HIZBALLAH
BANK,KHAVARMIANEH BANK
NO,CONSTELLO NO 1 CORPORATION
BANK,"IS BANK, AO"
AFRICA,AFRICA REMITTANCE COMPANY LLC
AFRICA,AICO Africa Limited
BANK,STATE CORPORATION BANK FOR DEVELOPMENT AND FOREIGN ECONOMIC AFFAIRS VNESHECONOMBANK
AGRO,AGRO XPO S.A.S.
UNITED,VTB BANK GEORGIA JOINT STOCK COMPANY
AFRICA,BANCO VTB AFRICA SA
ORG,KAHANE CHAI
AFRICA,Holland Africa Trading Limited
AGRO,New Power Agro Company Limited
VICTORIA,Cuba
VICTORIA,LADY RANIA
MUSA,Seka Musa BALUKU
MUSA,Mousa Mohammed ABU MARZOOK
BANK,HEKMAT IRANIAN BANK
BANK,ARIAN BANK
BANK,KARAFARIN BANK
NO,CONSTELLO NO 1 CORPORATION
MUSA,Zaini ZAKARIA
DCB,DAEDONG CREDIT BANK
EQUIPMENT,Wetland Equipment Company Inc
EQUIPMENT,"JIUTIAN INTELLIGENT EQUIPMENT CO., LTD."
EQUIPMENT,"TIANJIN BROADCASTING EQUIPMENT CO., LTD."
EQUIPMENT,JIANGSU HNHB EQUIPMENT CO LTD
EQUIPMENT,ATLAS EQUIPMENT COMPANY LIMITED
EQUIPMENT,ENGINEERING EQUIPMENT (PRIVATE) LIMITED
CO,ACTEAM LOGISTICS LTD.
CO,Asjay and Co. Nig. Ltd.
COMMERCIAL,Nile Commercial Bank
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT STOCK COMPANY BANK FINANCIAL CORPORATION OTKRITIE
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT-STOCK COMPANY COMMERCIAL BANK 'SPUTNIK'
SOUTH,HUAWEI CLOUD SOUTH AFRICA
SOUTH,HUAWEI TECHNOLOGIES SOUTH AFRICA PTY LTD.
SOUTH,SOUTH HILL 5
SOUTH,AL-AQSA FOUNDATION
TRADE,Hydrahead Trade Services
TRADE,Infotech Trade Services Limited
TO,GOLD STAR 3
BANK,BANK TORGOVOY KAPITAL ZAO
BANK,SAVING BANK
TO,"EKT 2,INC."
SERVICES,IDT PAYMENT SERVICES INC
SERVICES,UNIFIED PAYMENT SERVICES LTD
AT,BLENDER.IO
TRADE,Hydrahead Trade Services
TRADE,Infotech Trade Services Limited
TO,GOLD STAR 3
BANK,BANK TORGOVOY KAPITAL ZAO
BANK,SAVING BANK
TO,"EKT 2,INC."
SERVICES,IDT PAYMENT SERVICES INC
SERVICES,UNIFIED PAYMENT SERVICES LTD
AT,BLENDER.IO
COMMERCIAL,Nile Commercial Bank
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT STOCK COMPANY BANK FINANCIAL CORPORATION OTKRITIE
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT-STOCK COMPANY COMMERCIAL BANK 'SPUTNIK'
BANK,BANK TORGOVOY KAPITAL ZAO
BANK,PARSIAN BANK
TEAM,ITSEC TEAM
FOR,STATE CORPORATION BANK FOR DEVELOPMENT AND FOREIGN ECONOMIC AFFAIRS VNESHECONOMBANK
AFRICA,AFRICA REMITTANCE COMPANY LLC
AFRICA,AICO Africa Limited
BANK,STATE CORPORATION BANK FOR DEVELOPMENT AND FOREIGN ECONOMIC AFFAIRS VNESHECONOMBANK
UNITED,VTB BANK GEORGIA JOINT STOCK COMPANY
AFRICA,BANCO VTB AFRICA SA
ORG,KAHANE CHAI
AFRICA,Holland Africa Trading Limited
BANK,"IS BANK, AO"
BANK,VTB BANK PUBLIC JOINT STOCK COMPANY
AFRICA,AFRICA REMITTANCE COMPANY LLC
AFRICA,AICO Africa Limited
BANK,STATE CORPORATION BANK FOR DEVELOPMENT AND FOREIGN ECONOMIC AFFAIRS VNESHECONOMBANK
UNITED,VTB BANK GEORGIA JOINT STOCK COMPANY
AFRICA,BANCO VTB AFRICA SA
ORG,KAHANE CHAI
AFRICA,Holland Africa Trading Limited
BANK,"IS BANK, AO"
BANK,VTB BANK PUBLIC JOINT STOCK COMPANY
AFRICA,AFRICA REMITTANCE COMPANY LLC
AFRICA,AICO Africa Limited
BANK,STATE CORPORATION BANK FOR DEVELOPMENT AND FOREIGN ECONOMIC AFFAIRS VNESHECONOMBANK
UNITED,VTB BANK GEORGIA JOINT STOCK COMPANY
AFRICA,BANCO VTB AFRICA SA
ORG,KAHANE CHAI
AFRICA,Holland Africa Trading Limited
BANK,"IS BANK, AO"
BANK,VTB BANK PUBLIC JOINT STOCK COMPANY
BANK,BANK TEJARAT
BANK,STATE CORPORATION BANK FOR DEVELOPMENT AND FOREIGN ECONOMIC AFFAIRS VNESHECONOMBANK
GHANA,STAR TRADE GHANA LIMITED
UNITED,VTB BANK GEORGIA JOINT STOCK COMPANY
CONSOLIDATED,BANCO CORPORATIVO SA
BANK,HAVIN BANK LIMITED
AT,BLENDER.IO
BANK,"IS BANK, AO"
BANK,VTB BANK PUBLIC JOINT STOCK COMPANY
AFRICA,AFRICA REMITTANCE COMPANY LLC
AFRICA,AICO Africa Limited
BANK,STATE CORPORATION BANK FOR DEVELOPMENT AND FOREIGN ECONOMIC AFFAIRS VNESHECONOMBANK
UNITED,VTB BANK GEORGIA JOINT STOCK COMPANY
AFRICA,BANCO VTB AFRICA SA
MOVEMENT,KAHANE CHAI
AFRICA,Holland Africa Trading Limited
BANK,"IS BANK, AO"
BANK,VTB BANK PUBLIC JOINT STOCK COMPANY
AFRICA,AFRICA REMITTANCE COMPANY LLC
AFRICA,AICO Africa Limited
BANK,STATE CORPORATION BANK FOR DEVELOPMENT AND FOREIGN ECONOMIC AFFAIRS VNESHECONOMBANK
UNITED,VTB BANK GEORGIA JOINT STOCK COMPANY
AFRICA,BANCO VTB AFRICA SA
ORG,KAHANE CHAI
AFRICA,Holland Africa Trading Limited
BANK,"IS BANK, AO"
BANK,VTB BANK PUBLIC JOINT STOCK COMPANY
ELECTRIC,JUDIZ ELECTRIC COMPANY
BANK,BANK OF MOSCOW
ELECTRIC,KALAYE ELECTRIC COMPANY
ELECTRIC,TAIHE ELECTRIC (HONG KONG) LIMITED
ELECTRIC,THUNDSEA ELECTRIC LIMITED
BANK,THE EXCELSIOR BANK
BANK,BANK OF EAST LAND
BANK,BANK OF NATIONAL COMMERCE
BANK,"IS BANK, AO"
ELECTRIC,JUDIZ ELECTRIC COMPANY
BANK,BANK OF MOSCOW
ELECTRIC,KALAYE ELECTRIC COMPANY
ELECTRIC,TAIHE ELECTRIC (HONG KONG) LIMITED
ELECTRIC,THUNDSEA ELECTRIC LIMITED
BANK,THE EXCELSIOR BANK
BANK,BANK OF EAST LAND
BANK,BANK OF NATIONAL COMMERCE
BANK,"IS BANK, AO"
INDIA,FESCO MAGADAN
COMMERCIAL,Nile Commercial Bank
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT STOCK COMPANY BANK FINANCIAL CORPORATION OTKRITIE
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT-STOCK COMPANY COMMERCIAL BANK 'SPUTNIK'
BANK,INDUSTRIAL BANK
BANK,"IS BANK, AO"
O,PO THONG GANG
COMMERCIAL,Nile Commercial Bank
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT STOCK COMPANY BANK FINANCIAL CORPORATION OTKRITIE
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT-STOCK COMPANY COMMERCIAL BANK 'SPUTNIK'
BANK,INDUSTRIAL BANK
EPSIDON TECHNOLOGY DISTRIBUTION,Technology Distributions Ltd
BANK,"IS BANK, AO"
O,PO THONG GANG
COMMERCIAL,Nile Commercial Bank
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT STOCK COMPANY BANK FINANCIAL CORPORATION OTKRITIE
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT-STOCK COMPANY COMMERCIAL BANK 'SPUTNIK'
BANK,BANK TORGOVOY KAPITAL ZAO
BANK,PARSIAN BANK
TEAM,ITSEC TEAM
FOR,STATE CORPORATION BANK FOR DEVELOPMENT AND FOREIGN ECONOMIC AFFAIRS VNESHECONOMBANK
COMMERCIAL,Nile Commercial Bank
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
COMMERCIAL,PUBLIC JOINT STOCK COMPANY BANK FINANCIAL CORPORATION OTKRITIE
COMMERCIAL,JOINT STOCK COMMERCIAL BANK RUBLEV
BANK,STATE CORPORATION BANK FOR DEVELOPMENT AND FOREIGN ECONOMIC AFFAIRS VNESHECONOMBANK
COMMERCIAL,PUBLIC JOINT-STOCK COMPANY COMMERCIAL BANK 'SPUTNIK'
UNITED,VTB BANK GEORGIA JOINT STOCK COMPANY
BANK,"IS BANK, AO"
BANK,VTB BANK PUBLIC JOINT STOCK COMPANY
JAT,JEMMAH ANSHORUT TAUHID
OFFSHORE,PETRAQ OFFSHORE LTD
OFFSHORE,STARS COMMUNICATIONS OFFSHORE SAL
OFFSHORE,SALASKO OFFSHORE S.A.L.
OFFSHORE,MEHDI OFFSHORE AND SHIP MANAGEMENT PTE LTD
OFFSHORE,SERPICO OFFSHORE SARL
OFFSHORE,BS COMPANY OFFSHORE
OFFSHORE,INTER ALIMENT SAL OFF-SHORE
OFFSHORE,ASCOT OFFSHORE NIGERIA LTD
AHMED,Mohamed Mohamed Abdullah AL-AHDAL
CHINA,CHINA XINSHIDAI COMPANY
AHMED,Zaini ZAKARIA
STREET,SV NIKOLAY
STREET,ST. VITAMIN
STREET,SV KONSTANTIN
GOODS,HIZBALLAH
BANK,KHAVARMIANEH BANK
BANK,"IS BANK, AO"
JAT,JEMMAH ANSHORUT TAUHID
OFFSHORE,PETRAQ OFFSHORE LTD
OFFSHORE,STARS COMMUNICATIONS OFFSHORE SAL
OFFSHORE,SALASKO OFFSHORE S.A.L.
OFFSHORE,MEHDI OFFSHORE AND SHIP MANAGEMENT PTE LTD
OFFSHORE,SERPICO OFFSHORE SARL
OFFSHORE,BS COMPANY OFFSHORE
OFFSHORE,INTER ALIMENT SAL OFF-SHORE
OFFSHORE,ASCOT OFFSHORE NIGERIA LTD
JAT,JEMMAH ANSHORUT TAUHID
OFFSHORE,PETRAQ OFFSHORE LTD
OFFSHORE,STARS COMMUNICATIONS OFFSHORE SAL
OFFSHORE,SALASKO OFFSHORE S.A.L.
OFFSHORE,MEHDI OFFSHORE AND SHIP MANAGEMENT PTE LTD
OFFSHORE,SERPICO OFFSHORE SARL
OFFSHORE,BS COMPANY OFFSHORE
OFFSHORE,INTER ALIMENT SAL OFF-SHORE
OFFSHORE,ASCOT OFFSHORE NIGERIA LTD
AHMED,Mohamed Mohamed Abdullah AL-AHDAL
CHINA,CHINA XINSHIDAI COMPANY
AHMED,Zaini ZAKARIA
NO,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION (CASC) 8TH ACADEMY
GOODS,HIZBALLAH
BANK,KHAVARMIANEH BANK
CO,ACTEAM LOGISTICS LTD.
CO,Asjay and Co. Nig. Ltd.
BANK,"IS BANK, AO"
ADVISED,ADVANCED TECHNOLOGIES COMPANY OF IRAN
TOYOUR,HIZBALLAH
IS,ISIL-SAUDI ARABIA
TO,SEGUNDA MARQUETALIA
TO,YU SON
TO,SEGUNDA MARQUETALIA
A,Riad HIJAZI
A,Anders Cameroon Ostensvig DALE
AS,Suhayl Hasan AL-HASAN
BANK,STATE CORPORATION BANK FOR DEVELOPMENT AND FOREIGN ECONOMIC AFFAIRS VNESHECONOMBANK
EUROPE,EUROPE TRANSPORTATION LIMITED
UNITED,VTB BANK GEORGIA JOINT STOCK COMPANY
EUROPE,IRISL EUROPE GMBH
EUROPE,SBERBANK EUROPE AG
EUROPE,GARANTEX EUROPE OU
EUROPE,GARANTEX EUROPE OU
EUROPE,ROOL EUROPE AG
BANK,"IS BANK, AO"
LET,LASHKAR E-TAYYIBA
LOYAL,HAPPINESS I
A,A.C. Holdings Inc.
PAY,HIZBALLAH
TO,GOLD STAR 3
ABOVE,STARK I
TO,SEGUNDA MARQUETALIA
A,AC INTERNATIONAL
TO,SEGUNDA MARQUETALIA
JAT,JEMMAH ANSHORUT TAUHID
OFFSHORE,PETRAQ OFFSHORE LTD
OFFSHORE,STARS COMMUNICATIONS OFFSHORE SAL
OFFSHORE,SALASKO OFFSHORE S.A.L.
OFFSHORE,MEHDI OFFSHORE AND SHIP MANAGEMENT PTE LTD
OFFSHORE,SERPICO OFFSHORE SARL
OFFSHORE,BS COMPANY OFFSHORE
OFFSHORE,INTER ALIMENT SAL OFF-SHORE
OFFSHORE,ASCOT OFFSHORE NIGERIA LTD
VICTORIA,Cuba
VICTORIA,LADY RANIA
HIGH-TECH,HIGH TECHNOLOGIES LTD
HIGH-TECH,"SHENZHEN COBBER INFORMATION TECHNOLOGY CO., LTD."
BANK,CHEIL CREDIT BANK
INDUSTRIAL,"SOLTECH INDUSTRY CO., LTD."
MACHINE,MACHINE SAZI ARAK CO. LTD.
BANK,"IS BANK, AO"
INDUSTRIAL,SINOTECH INDUSTRY CO LTD
VICTORIA,Cuba
VICTORIA,LADY RANIA
ACCESSORIES,HETIAN HAOLIN HAIR ACCESSORIES CO. LTD.
